experience_id,experience_name,link
108337,Picton: Onshore Highlights of Marlborough's Wine Region from Picton,https://www.getyourguide.com/en-gb/picton-l32311/onshore-highlights-of-marlborough-s-wine-region-from-picton-t108337/
393125,Queenstown: Scenic Flight to Milford Sound,https://www.getyourguide.com/en-gb/queenstown-l498/milford-sound-scenic-flight-t393125/
953369,Auckland: Rotorua Wai-O-Tapu & Activity Combinations,https://www.getyourguide.com/en-gb/auckland-l822/auckland-rotorua-wai-o-tapu-activity-combinations-t953369/
847913,Canterbury: Twizel Stargazing Experience with a Guide (Carbon Positive),https://www.getyourguide.com/en-gb/canterbury-new-zealand-l944/twizel-stargazing-experience-with-a-guide-carbon-positive-t847913/
501906,Taupo District: Luxury Sailing Catamaran to Māori Rock Carvings,https://www.getyourguide.com/en-gb/taupo-l32328/lake-taupo-luxury-sailing-catamaran-to-maori-rock-carvings-t501906/
425711,Kaikoura: Seal-Watching Pedal Kayak Tour,https://www.getyourguide.com/en-gb/kaikoura-l37419/kaikoura-seal-watching-pedal-kayak-tour-t425711/
27262,From Te Anau: Full Day Kepler Track Guided Heli-Hike,https://www.getyourguide.com/en-gb/te-anau-l937/kepler-track-guided-heli-hike-t27262/
240687,"Te Awanga: Cape Kidnappers Gannet, Nature & Sightseeing Tour",https://www.getyourguide.com/en-gb/napier-l2644/napier-cape-kidnappers-gannet-nature-sightseeing-tour-t240687/
781971,Marahau: Mārahau: Abel Tasman Marine Reserve Kayak Tour,https://www.getyourguide.com/en-gb/marahau-l142416/marahau-abel-tasman-marine-reserve-kayak-tour-t781971/
1059334,From Queenstown: Full-Day Ski or Snowboard Lesson + Gear,https://www.getyourguide.com/en-gb/queenstown-l498/from-queenstown-full-day-ski-or-snowboard-lesson-gear-t1059334/
400253,From Queenstown: Mount Cook Day Trip via Scenic Flight,https://www.getyourguide.com/en-gb/queenstown-l498/from-queenstown-mount-cook-day-trip-via-scenic-flight-t400253/
1056673,Taupo District: Taupō: AJ Hackett Taupō Bungy - NZ's Highest Water Touch!,https://www.getyourguide.com/en-gb/taupo-l32328/taupo-aj-hackett-taupo-bungy-nz-s-highest-water-touch-t1056673/
479968,Christchurch: Mt Cook & Tekapo Small-Group Tour (incl Lunch),https://www.getyourguide.com/en-gb/lake-tekapo-l113317/christchurch-mt-cook-tekapo-small-group-tour-incl-lunch-t479968/
169975,Auckland: Auckland Scenic Half-Day City Sightseeing Tour,https://www.getyourguide.com/en-gb/auckland-l822/auckland-scenic-half-day-city-sightseeing-tour-t169975/
822686,Rotorua: Half-Day Tour - Ex Rotorua: WAI-O-TAPU Thermal Wonderland,https://www.getyourguide.com/en-gb/rotorua-l1398/half-day-tour-ex-rotorua-wai-o-tapu-thermal-wonderland-t822686/
1056691,Auckland: SkyJump with Sky Tower Entry Ticket,https://www.getyourguide.com/en-gb/auckland-l822/auckland-skyjump-with-sky-tower-entry-ticket-t1056691/
696290,"Renwick: Marlborough: Full Day ""Winemaker's Tour""",https://www.getyourguide.com/en-gb/blenheim-l32273/marlborough-full-day-winemaker-s-tour--t696290/
615361,Fox Glacier: Fox Glacier and Mount Cook Helicopter Flight,https://www.getyourguide.com/en-gb/fox-glacier-l45011/fox-glacier-and-mount-cook-helicopter-flight-t615361/
228673,"Auckland: Hobbiton, Rotorua and Wai-O-Tapu Group Day Tour",https://www.getyourguide.com/en-gb/auckland-l822/auckland-hobbiton-rotorua-and-wai-o-tapu-day-tour-t228673/
606841,Hahei: Snorkeling Boat Trip,https://www.getyourguide.com/en-gb/hahei-l96130/cathedral-cove-marine-reserve-snorkeling-boat-trip-t606841/
400252,Queenstown: Milford Sound Scenic Flight & Nature Tour,https://www.getyourguide.com/en-gb/queenstown-l498/from-queenstown-milford-sound-scenic-flight-nature-tour-t400252/
1011724,Cardrona: Cardrona and Treble Cone: Multi-Day Ski Lift Pass,https://www.getyourguide.com/en-gb/cardrona-l91585/cardrona-and-treble-cone-multi-day-ski-lift-pass-t1011724/
522052,Hanmer Springs: Thermal Pools Single or Return Entry Ticket,https://www.getyourguide.com/en-gb/hanmer-springs-l91743/hanmer-springs-thermal-pools-single-or-return-entry-ticket-t522052/
419181,Picton: Marlborough Wine Trip Shore Excursion,https://www.getyourguide.com/en-gb/picton-l32311/from-picton-marlborough-wine-trip-shore-excursion-t419181/
746827,Fox Glacier: Franz Josef to Queenstown small group tour (One-Way),https://www.getyourguide.com/en-gb/franz-josef-town-l45694/franz-josef-to-queenstown-small-group-tour-one-way-t746827/
1139088,"Gibbston: Kawarau Swing! (Solo, Tandem or Triple!)",https://www.getyourguide.com/en-gb/gibbston-l91032/queenstown-kawarau-swing-solo-tandem-or-triple-t1139088/
30275,Russell: Full-Day Tall Ship Sailing Excursion,https://www.getyourguide.com/en-gb/paihia-l931/tall-ship-sailing-in-the-bay-of-islands-full-day-t30275/
438605,Methven: Ōpuke Thermal Pools & Spa - Discovery Pools,https://www.getyourguide.com/en-gb/methven-l178324/methven-opuke-discovery-pools-2-hour-session-t438605/
58043,Christchurch: Hop-On Hop-Off Tour by Vintage Tram,https://www.getyourguide.com/en-gb/christchurch-l945/christchurch-city-tour-by-vintage-tram-t58043/
124382,Auckland: The Classic: Discover Amazing Auckland on an Electric Bike,https://www.getyourguide.com/en-gb/auckland-l822/the-classic-discover-amazing-auckland-on-an-electric-bike-t124382/
30702,Certified by GetYourGuide: Auckland: Zipline and Native Forest Adventure Trip,https://www.getyourguide.com/en-gb/auckland-l822/auckland-zipline-and-new-zealand-native-forest-tour-t30702/
917007,Blenheim: Marlborough: Half Day Blenheim Wine Tour - Eating & Sipping,https://www.getyourguide.com/en-gb/blenheim-l32273/marlborough-half-day-blenheim-wine-tour-eating-sipping-t917007/
731221,From Auckland: Day Trip to Waitomo Glow Worm Caves,https://www.getyourguide.com/en-gb/auckland-l822/from-auckland-day-trip-to-waitomo-glow-worm-caves-t731221/
262547,Napier: Afternoon Winery Tour Tasting at 3 Great Wineries,https://www.getyourguide.com/en-gb/napier-l2644/napier-afternoon-winery-tour-visiting-4-great-wineries-t262547/
320928,Franz Josef Town: Franz Josef: 3-Hour Kayak Tour on Lake Mapourika,https://www.getyourguide.com/en-gb/franz-josef-town-l45694/franz-josef-3-hour-kayak-tour-on-lake-mapourika-t320928/
306283,Auckland: Cathedral Cove & Hot Water Beach Tour with Lunch,https://www.getyourguide.com/en-gb/auckland-l822/auckland-cathedral-cove-and-coromandel-small-group-tours-t306283/
252922,Auckland: Small Group Kumeu Wine Tour with Lunch,https://www.getyourguide.com/en-gb/auckland-l822/from-auckland-small-group-kumeu-wine-tour-with-lunch-t252922/
775972,Queenstown: Queenstown to Christchurch via Franz Josef 2-Day Tour,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-to-christchurch-via-franz-josef-2-day-tour-t775972/
918615,Picton: Picton Marlborough Wine Tour Cruise Ship Shore Excursion,https://www.getyourguide.com/en-gb/picton-l32311/from-picton-marlborough-wine-tour-shore-excursion-t918615/
386853,Taupo: Orakei Korako Geothermal Park and Cave Entry Ticket,https://www.getyourguide.com/en-gb/taupo-l32328/taupo-orakei-korako-geothermal-park-and-cave-entry-ticket-t386853/
825144,Auckland: Bay of Islands Day Tour with Dolphin Cruise,https://www.getyourguide.com/en-gb/auckland-l822/auckland-bay-of-islands-day-tour-with-dolphin-cruise-t825144/
157200,Turangi: Grade 3 Whitewater Rafting,https://www.getyourguide.com/en-gb/taupo-l32328/grade-3-whitewater-rafting-on-the-tongariro-river-t157200/
1070567,Rotorua: Scenic Horse Trek,https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-scenic-horse-trek-t1070567/
163059,Auckland: Waiheke Island Gourmet Food and Wine Tour with Lunch,https://www.getyourguide.com/en-gb/auckland-l822/waiheke-island-gourmet-food-and-wine-tour-with-lunch-t163059/
628257,Dunedin: Dunedin City Highlights & Larnach Castle Gardens Tour,https://www.getyourguide.com/en-gb/dunedin-l2026/dunedin-city-highlights-larnach-castle-tour-t628257/
394893,Havelock: Marlborough Sounds Mail Boat Full-Day Cruise,https://www.getyourguide.com/en-gb/havelock-l150094/havelock-and-pelorus-sound-pelorus-mail-boat-cruise-t394893/
838120,Auckland: Explore BLACK SAND PIHA BEACH & Water Falls in West Auckland,https://www.getyourguide.com/en-gb/karapiro-l217315/whakarewarewa-the-living-maori-village-group-tour-ex-akl-t838120/
929733,"Cape Reinga: Day Trip from Paihia, Kerikeri, or Kaitaia",https://www.getyourguide.com/en-gb/paihia-l931/cape-reinga-day-trip-from-paihia-kerikeri-or-kaitaia-t929733/
237232,Napier: Art-Deco + Te Mata Peak+ Garden Walk + Wine Tasting,https://www.getyourguide.com/en-gb/napier-l2644/napier-art-deco-te-mata-peak-garden-walk-wine-tasting-t237232/
631658,From Rotorua: Whirinaki Rainforest Guided Cultural Tour,https://www.getyourguide.com/en-gb/rotorua-l1398/whirinaki-forest-footsteps-guided-walking-tour-t631658/
700718,Auckland: Rotorua Māori Village & Waitomo Caves with Lunch,https://www.getyourguide.com/en-gb/auckland-l822/auckland-rotorua-maori-village-waitomo-caves-with-lunch-t700718/
249362,"Blenheim: Marlborough: Hop-On Hop-Off Wine, Brewery, and Wonders Tour",https://www.getyourguide.com/en-gb/picton-l32311/marlborough-hop-on-hop-off-wine-brewery-and-wonders-tour-t249362/
1013745,Auckland: Waiheke Luxury Afternoon Seafront Wine + Dine,https://www.getyourguide.com/en-gb/waiheke-island-l2324/waiheke-island-afternoon-wine-tour-with-oceanfront-lunch-t1013745/
656473,Cardrona: Cardrona Valley: Mountain Quad Bike Experience,https://www.getyourguide.com/en-gb/cardrona-l91585/cardrona-valley-mountain-quad-bike-experience-t656473/
267487,From Auckland: Hobbiton and Waitomo Day Tour with Lunch,https://www.getyourguide.com/en-gb/auckland-l822/from-auckland-small-group-hobbiton-and-waitomo-day-tour-t267487/
1134460,Auckland: See Auckland's Secret Glow Worms,https://www.getyourguide.com/en-gb/auckland-l822/see-auckland-s-secret-glow-worms-t1134460/
1104038,Greymouth: Greymouth to Franz Josef via Hokitika small group tour 1 Way,https://www.getyourguide.com/en-gb/hokitika-l143090/greymouth-to-franz-josef-via-hokitika-small-group-tour-1-way-t1104038/
426416,Franz Josef Town: Franz Josef: Scenic Glacier Flight with Snow Landing,https://www.getyourguide.com/en-gb/franz-josef-town-l45694/franz-josef-scenic-glacier-flight-with-snow-landing-t426416/
275247,Nelson: Nelson: Guided Quad Biking Tour Through Forest and Farmland,https://www.getyourguide.com/en-gb/nelson-new-zealand-l1758/nelson-guided-quad-biking-tour-through-forest-and-farmland-t275247/
463558,Auckland: Flavours of the City Walking Food Tour,https://www.getyourguide.com/en-gb/auckland-l822/auckland-flavours-of-our-city-walking-food-tour-t463558/
645050,Picton: Marlborough Full Day Wine Tour from Picton 10am,https://www.getyourguide.com/en-gb/picton-l32311/marlborough-full-day-wine-tour-from-picton-10am-t645050/
1000674,Auckland: Premium eBike Adventure & Self-Guided Tour,https://www.getyourguide.com/en-gb/onetangi-l166062/waiheke-island-electric-bike-rental-t1000674/
320828,"Kaiteriteri: Cruise, Walk & Sailing Tour",https://www.getyourguide.com/en-gb/kaiteriteri-l91056/abel-tasman-national-park-cruise-walk-sailing-tour-t320828/
1058438,Cardrona: First Timer Ski or Snowboard Package,https://www.getyourguide.com/en-gb/cardrona-l91585/cardrona-first-timer-ski-or-snowboard-package-t1058438/
344811,Franz Josef Town: 2-Hour Scenic Lake Mapourika Cruise,https://www.getyourguide.com/en-gb/franz-josef-town-l45694/franz-josef-glacier-2-hour-lake-mapourika-cruise-t344811/
917062,Franz Josef Town: Franz Josef: Scenic Helicopter Flight & Glacier Landing,https://www.getyourguide.com/en-gb/franz-josef-town-l45694/franz-josef-scenic-helicopter-flight-with-glacier-landing-t917062/
148316,Wanaka: Stevensons Island 2-Hour Cruise and Nature Walk,https://www.getyourguide.com/en-gb/wanaka-l946/stevensons-island-2-hour-cruise-and-nature-walk-t148316/
833211,Queenstown: Walter Peak Farm Tour and Lake Cruise,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-walter-peak-farm-tour-and-lake-cruise-t833211/
1145436,Queenstown: Floating Sauna Experience on Lake Whakatipu,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-floating-sauna-experience-on-lake-whakatipu-t1145436/
570761,Whitianga: Cathedral Cove Coast and Cave Tour,https://www.getyourguide.com/en-gb/whitianga-l44925/cathedral-cove-coast-and-cave-tour-t570761/
337186,Hokitika: West Coast Treetop Walkway Entrance Ticket,https://www.getyourguide.com/en-gb/hokitika-l143090/hokitika-west-coast-treetop-walkway-entrance-ticket-t337186/
182648,Waitangi: 2-Day Pass,https://www.getyourguide.com/en-gb/paihia-l931/waitangi-treaty-grounds-2-day-pass-t182648/
541386,Wanaka: From Wanaka - Bike the Dunstan Trail with shuttle return,https://www.getyourguide.com/en-gb/wanaka-l946/from-wanaka-bike-the-dunstan-trail-with-shuttle-return-t541386/
434454,Waitangi: Treaty Grounds Hāngī and Concert Combo Pass,https://www.getyourguide.com/en-gb/waitangi-l91770/waitangi-treaty-grounds-hangi-concert-t434454/
530486,Rotorua: Clay Target Shooting Experience,https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-clay-target-shooting-experience-t530486/
339151,From Rotorua: Taupo Day Trip with Orakei Korako or Waiotapu,https://www.getyourguide.com/en-gb/taupo-l32328/from-rotorua-lake-taupo-and-orakei-korako-or-waiotapu-tour-t339151/
398454,Te Anau: River Jet Boat and Bike Ride Tour with Local Guide,https://www.getyourguide.com/en-gb/fiordland-national-park-l936/te-anau-river-jet-boat-and-bike-ride-tour-with-local-guide-t398454/
229378,Rotorua: Polynesian Spa Pavilion Hot Pool Bathing (12+ yrs),https://www.getyourguide.com/en-gb/rotorua-l1398/polynesian-spa-rotorua-pavilion-12-yrs-hot-pool-bathing-t229378/
570757,Queenstown: Clay Target Shooting Experience,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-clay-target-shooting-experience-t570757/
240677,Dunedin: Otago Peninsula with Guided Penguin Reserve Tour,https://www.getyourguide.com/en-gb/dunedin-l2026/dunedin-otago-peninsula-with-guided-penguin-tour-t240677/
134364,Certified by GetYourGuide: Tikitere: Hells Gate Outdoor Mud Bath & Spa Experience,https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-hells-gate-mud-bath-and-spa-experience-t134364/
444356,Certified by GetYourGuide: Auckland: Hop-On Hop-Off Explorer Bus Ticket,https://www.getyourguide.com/en-gb/auckland-l822/auckland-hop-on-hop-off-explorer-bus-ticket-t444356/
172491,Queenstown: Gibbston Valley Half-Day Canyoning Adventure,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-gibbston-valley-half-day-canyoning-adventure-t172491/
417883,"Queenstown: Glenorchy Kiwi Special Tour, from Queenstown",https://www.getyourguide.com/en-gb/queenstown-l498/glenorchy-kiwi-special-tour-from-queenstown-t417883/
1286866,"Auckland: Stargazing, Meteor Showers and Cosmic Events Tour",https://www.getyourguide.com/en-gb/tawharanui-regional-park-l150016/auckland-stargazing-meteor-showers-and-cosmic-events-tour-t1286866/
394838,Blenheim: Marlborough: Full-Day Wine and Seafood Tour with Cruise,https://www.getyourguide.com/en-gb/marlborough-new-zealand-l35849/marlborough-full-day-wine-and-seafood-tour-with-cruise-t394838/
305318,Queenstown: Kiwi Park Admission Ticket,https://www.getyourguide.com/en-gb/queenstown-l498/kiwi-park-admission-ticket-t305318/
427127,Methven: Hot Air Balloon Flight in Canterbury with Wine,https://www.getyourguide.com/en-gb/methven-l178324/from-methven-spectacular-hot-air-balloon-flight-t427127/
666804,Wanaka: Milford Sound Flight with Landing & Glaciers,https://www.getyourguide.com/en-gb/wanaka-l946/from-wanaka-milford-sound-flight-with-landing-glaciers-t666804/
684843,Glenorchy,https://www.getyourguide.com/en-gb/glenorchy-l91055/glenorchy-snow-landing-helicopter-experience-25-30mins-t684843/
812702,Port Chalmers: Guided Dunedin City & Peninsula Small Group Tour (Max 10),https://www.getyourguide.com/en-gb/dunedin-l2026/dunedin-city-otago-peninsula-scenery-day-tour-t812702/
605995,Auckland: Waitomo Caves & Rotorua - Te Puia Small-Group Tour,https://www.getyourguide.com/en-gb/auckland-l822/auckland-waitomo-caves-rotorua-te-puia-small-group-tour-t605995/
337861,Kaikoura: Sunset Evening Kayaking Tour,https://www.getyourguide.com/en-gb/kaikoura-l37419/kaikoura-sunset-evening-kayaking-tour-t337861/
260987,Tauranga: Half-Day Wild Dolphin Encounter,https://www.getyourguide.com/en-gb/tauranga-l32196/from-tauranga-half-day-swimming-with-dolphins-tour-t260987/
261532,Abel Tasman National Park: Day Sailing Adventure with Lunch,https://www.getyourguide.com/en-gb/nelson-new-zealand-l1758/abel-tasman-full-day-sailing-adventure-with-lunch-t261532/
721100,Wellington: Half-Day City Highlights Tour and Cable Car Ride,https://www.getyourguide.com/en-gb/wellington-l943/wellington-half-day-city-highlights-tour-and-cable-car-ride-t721100/
477041,"Oneroa, New Zealand: The Boutique Experience: Waiheke Island Best Cellar Tour",https://www.getyourguide.com/en-gb/auckland-l822/the-boutique-experience-waiheke-island-best-cellar-tour-t477041/
178676,Rotorua: Rotorua Sledging: Kaituna White Water River Board Experience,https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-sledging-kaituna-white-water-river-board-experience-t178676/
302813,Wanaka: Jet Boat Ride on Clutha River,https://www.getyourguide.com/en-gb/wanaka-l946/wanaka-jet-boat-ride-on-clutha-river-t302813/
1103359,Te Anau: Te Anau | 45-Min Hidden Lakes & Mountains Helicopter,https://www.getyourguide.com/en-gb/te-anau-l937/te-anau-hidden-lakes-and-mountains-t1103359/
395272,Te Anau: Milford Sound Small-Group Tour Including Lunch,https://www.getyourguide.com/en-gb/te-anau-l937/milford-sound-small-group-tour-cruise-lunch-from-te-anau-t395272/
263087,Taupo District: Maori Rock Carvings 10.30 AM 1.5-Hour Cruise,https://www.getyourguide.com/en-gb/taupo-l32328/lake-taupo-maori-rock-carvings-15-hour-scenic-cruise-t263087/
106477,Tauranga: Evening Glowworm Kayak Tour,https://www.getyourguide.com/en-gb/tauranga-l32196/tauranga-evening-glow-worm-kayak-tour-t106477/
1051096,Queenstown: Queenstown to Dunedin Incl Taieri Gorge Train (One-Way),https://www.getyourguide.com/en-gb/dunedin-l2026/queenstown-to-dunedin-incl-train-small-group-tour-one-way-t1051096/
1067508,Auckland: To Rotorua via Hobbiton & Waitomo 1-Way Tour,https://www.getyourguide.com/en-gb/matamata-l90765/auckland-hobbiton-waitomo-caves-and-rotorua-1-way-tour-t1067508/
889739,Blenheim: Marlborough Wine Tour: Including Cloudy Bay and Lunch,https://www.getyourguide.com/en-gb/blenheim-l32273/marlborough-wine-tour-including-cloudy-bay-and-lunch-t889739/
1258221,Queenstown: Hot Air Balloon Flight with Breakfast & Bubbles,https://www.getyourguide.com/en-gb/te-anau-l937/queenstown-hot-air-balloon-flight-with-breakfast-bubbles-t1258221/
26397,Auckland: Sea Kayak & Summit Hike Day Trip,https://www.getyourguide.com/en-gb/auckland-l822/full-day-kayak-hike-to-rangitoto-island-summit-t26397/
108475,Rotorua: Rotorua City and Lakes Duck Tour,https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-city-and-lakes-duck-tour-t108475/
141396,Te Kuiti: Guided Eco-Cave Tour,https://www.getyourguide.com/en-gb/waitomo-l32442/waitomo-glowworm-cave-3-hour-guided-eco-tour-t141396/
151112,"From Rotorua: Wai-O-Tapu, Waimangu and Te Puia Full-Day Tour",https://www.getyourguide.com/en-gb/rotorua-l1398/from-rotorua-wai-o-tapu-waimangu-and-te-puia-day-tour-t151112/
526498,Rotorua: Redwoods Altitude High Ropes Adventure,https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-redwoods-altitude-high-ropes-experience-t526498/
900561,Christchurch: Morning TranzAlpine + Arthur’s Pass Tour From Christchurch,https://www.getyourguide.com/en-gb/arthur-s-pass-village-l91281/arthur-s-pass-tour-from-christchurch-via-chc-grz-tranzalpine-t900561/
163629,Waimangu: Volcanic Valley Walk and Lake Rotomahana Cruise,https://www.getyourguide.com/en-gb/rotorua-l1398/waimangu-volcanic-valley-walk-and-lake-rotomahana-cruise-t163629/
451539,Franz Josef Town: Franz Josef: 4-Glacier Helicopter Ride with 2 Landings,https://www.getyourguide.com/en-gb/franz-josef-town-l45694/franz-josef-town-4-glacier-helicopter-ride-with-2-landings-t451539/
689434,Queenstown: Remarakbles Helicopter Tour with Alpine Landing,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-remarakbles-helicopter-tour-with-alpine-landing-t689434/
466245,Wanaka: Scenic Hot Air Balloon Flight,https://www.getyourguide.com/en-gb/wanaka-l946/wanaka-scenic-hot-air-balloon-flight-t466245/
127241,Certified by GetYourGuide: Auckland: Māori Cultural Experience & Auckland Museum Admission,https://www.getyourguide.com/en-gb/auckland-l822/auckland-museum-entry-ticket-maori-cultural-performance-t127241/
194579,"Hamilton, New Zealand: Evening Kayak Glowworm Tour",https://www.getyourguide.com/en-gb/hamilton-new-zealand-l91923/lake-karapiro-evening-kayak-glowworm-tour-t194579/
504271,Auckland: Night Kayak Tour in Glowing Bioluminescent Waters,https://www.getyourguide.com/en-gb/auckland-l822/auckland-bioluminescence-kayak-tour-t504271/
531187,"Rotorua: Redwoods Altitude, Nighttime Fast Pass, & Treewalk",https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-redwoods-altitude-nighttime-fast-pass-treewalk-t531187/
192414,Akaroa: 4WD Safari and Guided Sea-Kayaking Experience,https://www.getyourguide.com/en-gb/akaroa-l2149/akaroa-4wd-safari-and-guided-sea-kayaking-experience-t192414/
229372,Rotorua: Polynesian Spa Rotorua: Deluxe Lake Spa Hot Spring Bathing,https://www.getyourguide.com/en-gb/rotorua-l1398/polynesian-spa-rotorua-deluxe-lake-spa-hot-spring-bathing-t229372/
528874,Tauranga: Evening Big Kanu Glowworm Tour,https://www.getyourguide.com/en-gb/tauranga-l32196/tauranga-glowworm-tour-in-a-big-kanu-canoe-t528874/
899472,Otakou: Monarch - One Hour Wildlife Cruise,https://www.getyourguide.com/en-gb/dunedin-l2026/dunedin-monarch-one-hour-wildlife-cruise-t899472/
1077684,Auckland,https://www.getyourguide.com/en-gb/auckland-l822/auckland-20min-helicopter-scenic-flight-city-volcanoes-t1077684/
1179780,Christchurch: Kaikoura Whale Watching Day Tour,https://www.getyourguide.com/en-gb/christchurch-l945/christchurch-kaikoura-whale-watching-day-tour-t1179780/
391338,Napier: Cape Coast Winery Tour on E-Bikes,https://www.getyourguide.com/en-gb/napier-l2644/napier-cape-coast-winery-tour-on-e-bikes-t391338/
1043906,Queenstown: Hydro Attack Shark Ride,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-hydro-attack-shark-ride-t1043906/
267472,Taupo District: 1.5-Hour Maori Rock Carvings 5:00 PM Cruise,https://www.getyourguide.com/en-gb/taupo-l32328/lake-taupo-15-hour-maori-rock-carvings-sunset-cruise-t267472/
471708,Queenstown: E-bike Hire on the Queenstown Trail,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-e-bike-hire-on-the-queenstown-trail-t471708/
257862,Rotorua: The National Kiwi Hatchery Kiwi Encounter Tour,https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-the-national-kiwi-hatchery-kiwi-encounter-tour-t257862/
306303,Auckland: Hobbiton & Rotorua including Te Puia,https://www.getyourguide.com/en-gb/auckland-l822/auckland-hobbiton-and-rotorua-day-tour-including-te-puia-t306303/
419459,Peketa: Kaikōura: 45-Minute Whale Watching Helicopter Tour,https://www.getyourguide.com/en-gb/kaikoura-l37419/kaikoura-45-minute-whale-watching-helicopter-tour-t419459/
633419,Rotorua: Lakefront Hot Springs & Spa - Luxury Māori Wellness,https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-lakefront-hot-springs-spa-luxury-maori-wellness-t633419/
441922,Rotorua: Nocturnal Glow-Worm Adventure Tour with a Guide,https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-nocturnal-adventure-glow-worm-tour-t441922/
697225,Kaikoura: Kaikōura: Kayak Sunset Tour with Seal Sightings,https://www.getyourguide.com/en-gb/kaikoura-l37419/kaikoura-kayak-sunset-tour-with-seal-sightings-t697225/
303798,Rotorua: Skydive over Mount Maunganui,https://www.getyourguide.com/en-gb/tauranga-l32196/from-tauranga-12000-feet-skydive-over-mount-maunganui-t303798/
809296,Franz Josef Town: Franz Josef: West Coast Wildlife Centre Entry Ticket -48 hrs,https://www.getyourguide.com/en-gb/franz-josef-town-l45694/franz-josef-west-coast-wildlife-centre-entry-ticket-t809296/
992989,Paihia: *Popular Tour* - Bay of Islands: Nature Adventure Tour,https://www.getyourguide.com/en-gb/bay-of-islands-l32368/popular-tour-bay-of-islands-nature-adventure-tour-t992989/
321453,Fox Glacier: Half Day Walking & Nature Tour with Local Guide,https://www.getyourguide.com/en-gb/franz-josef-town-l45694/fox-glacier-half-day-walking-nature-tour-with-local-guide-t321453/
1070571,"Queenstown: Nevis Thrillogy (Bungy, Swing, Catapult)",https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-nevis-thrillogy-bungy-swing-catapult-t1070571/
779305,Auckland: Auckland City Highlights Half Day Tour,https://www.getyourguide.com/en-gb/auckland-l822/auckland-city-highlights-half-day-tour-t779305/
626393,Queenstown: Tandem Hang Gliding Experience,https://www.getyourguide.com/en-gb/queenstown-l498/queenstown-tandem-hang-gliding-experience-t626393/
176961,Wanaka: 2-Hour Beginner Waterfall Cable Climb,https://www.getyourguide.com/en-gb/wanaka-l946/wanaka-15-hour-beginner-iron-road-waterfall-climb-t176961/
398771,Rotorua: Whakarewarewa Village Guided Tour,https://www.getyourguide.com/en-gb/rotorua-l1398/rotorua-whakarewarewa-village-guided-tour-t398771/
1078444,Dunedin: Larnach Castle & Gardens Admission Ticket,https://www.getyourguide.com/en-gb/dunedin-l2026/dunedin-larnach-castle-gardens-admission-ticket-t1078444/
210459,Stewart Island: Village and Bays Tour,https://www.getyourguide.com/en-gb/stewart-island-l90690/stewart-island-village-and-bays-tour-t210459/
862517,Auckland: Waitomo Caves & Te Puia Rotorua w Picnic Lunch,https://www.getyourguide.com/en-gb/auckland-l822/auckland-waitomo-caves-te-puia-rotorua-w-picnic-lunch-t862517/
1141331,Auckland: Auckland Sunset Harbour Cruise,https://www.getyourguide.com/en-gb/auckland-l822/auckland-sunset-harbour-cruise-t1141331/
299115,Queenstown: Self-Guided Bike Ride on the Arrow Bridges Trail,https://www.getyourguide.com/en-gb/queenstown-l498/from-queenstown-arrowtown-and-gibbston-valley-winery-tour-t299115/
976324,Tauranga: Rotorua Redwoods Tour & Maori Village Experience,https://www.getyourguide.com/en-gb/tauranga-l32196/tauranga-rotorua-redwoods-tour-maori-village-experience-t976324/
430674,Taupo: Waikato River Jetboating Adventure,https://www.getyourguide.com/en-gb/taupo-l32328/waikato-waikato-river-jetboating-adventure-t430674/
1058442,From Queenstown: Cardrona Ski/Snowboard Rentals & Transfer,https://www.getyourguide.com/en-gb/queenstown-l498/from-queenstown-cardrona-skisnowboard-rentals-transfer-t1058442/
264847,Peketa: Whale Watching Flight with Guided Commentary,https://www.getyourguide.com/en-gb/kaikoura-l37419/kaikoura-whale-watching-flight-with-guided-commentary-t264847/
181094,Franz Josef Town: Franz Josef Glacier Helicopter Flight with Snow Landing,https://www.getyourguide.com/en-gb/franz-josef-town-l45694/franz-josef-glacier-helicopter-flight-with-snow-landing-t181094/
230352,From Auckland: Hobbiton Afternoon Tour,https://www.getyourguide.com/en-gb/auckland-l822/hobbiton-only-afternoon-tour-t230352/
